timestamp,price
2023-03-26 15:57:55,1979.53
2023-03-26 16:05:01,1979.53
2023-03-26 16:10:02,1979.53
2023-03-26 16:15:01,1979.53
2023-03-26 16:20:01,1979.53
2023-03-26 16:25:01,1979.53
2023-03-26 16:30:01,1979.53
